Product Title,Price,Ratings,Number of Reviews,Prime Eligibility,Product URL,Sizes
U.S. POLO ASSN. Men's Cotton Regular Fit Shirt,"1,563",4.0 out of 5 stars,583 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY4NzA2MTI3MDg4MTY5OjE3NTA3NzQwNzY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ3OTA3MzkxOTAzMjo6MDo6&url=%2FU-S-POLO-ASSN-Regular-USSHTFX0006_White%2Fdp%2FB0BJ287KHQ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB0BJ287KHQ%26pd_rd_r%3D9b3e6bcb-0e31-4925-b89d-0994b7f675ca%26pd_rd_w%3DoCK3e%26pd_rd_wg%3DdWMbD%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D6KNNWJ9FS155PTSXTG31%26qid%3D1750774075%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-49-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Thomas Scott Mens | Full Sleeve | Solid | Slim Fit | 100% Cotton | Button Down Collar | Shirts,709,4.0 out of 5 stars,347 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY4NzA2MTI3MDg4MTY5OjE3NTA3NzQwNzY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1OTE4MTQ3NjkzMjo6MTo6&url=%2FThomas-Scott-Casual-Button-Sleeve%2Fdp%2FB0C69QDSZN%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB0C69QDSZN%26pd_rd_r%3D9b3e6bcb-0e31-4925-b89d-0994b7f675ca%26pd_rd_w%3DoCK3e%26pd_rd_wg%3DdWMbD%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D6KNNWJ9FS155PTSXTG31%26qid%3D1750774075%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-50-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL', '6XL']"
U.S. POLO ASSN. Men's Cotton Regular Fit Shirt,"1,631",4.0 out of 5 stars,404 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY4NzA2MTI3MDg4MTY5OjE3NTA3NzQwNzY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU2ODEyMDI2OTAzMjo6Mjo6&url=%2FU-S-POLO-ASSN-Regular-USSHTFX0015_Yellow%2Fdp%2FB0BJF6SLQ1%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB0BJF6SLQ1%26pd_rd_r%3D9b3e6bcb-0e31-4925-b89d-0994b7f675ca%26pd_rd_w%3DoCK3e%26pd_rd_wg%3DdWMbD%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D6KNNWJ9FS155PTSXTG31%26qid%3D1750774075%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-51-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Amazon Brand - Symbol Men's Solid Cotton Formal Shirt | Plain | Full Sleeve - Regular Fit (Available in Plus Size and Combo Packs),599,4.0 out of 5 stars,"9,128 ratings",No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY4NzA2MTI3MDg4MTY5OjE3NTA3NzQwNzY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDQ4NjM4MTU5NDczMjo6Mzo6&url=%2FAmazon-Brand-Symbol-Regular-SS20-SYM-FS-01_EPP-1A_Wine%2Fdp%2FB08FRSGJB5%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB08FRSGJB5%26pd_rd_r%3D9b3e6bcb-0e31-4925-b89d-0994b7f675ca%26pd_rd_w%3DoCK3e%26pd_rd_wg%3DdWMbD%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D6KNNWJ9FS155PTSXTG31%26qid%3D1750774075%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-52-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=ZAZ#customerReviews,"['38', '39', '40', '42', '44', '46', '48', '50', '52', '54']"
U.S. POLO ASSN. Men's Solid Spread Collar Cotton Tailored Fit Shirt,"1,209",4.0 out of 5 stars,320 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY4NzA2MTI3MDg4MTY5OjE3NTA3NzQwNzY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDU3NjI1MTYzMTAzMjo6NDo6&url=%2FU-S-POLO-ASSN-Regular-USSHTR0036_White_XXL%2Fdp%2FB0B7SFQZ2F%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%253Aamzn1.sym.24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26cv_ct_cx%3DShirts%26keywords%3DShirts%26pd_rd_i%3DB0B7SFQZ2F%26pd_rd_r%3D9b3e6bcb-0e31-4925-b89d-0994b7f675ca%26pd_rd_w%3DoCK3e%26pd_rd_wg%3DdWMbD%26pf_rd_p%3D24e1f0fb-6b39-49f5-b34a-4ebef8eaef82%26pf_rd_r%3D6KNNWJ9FS155PTSXTG31%26qid%3D1750774075%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sr%3D1-53-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1&cr=ZAZ#customerReviews,"['S', 'M', 'L', 'XL', '2XL']"
Van Heusen Formal Checkered Shirt for Men| Premium Cotton| Full Sleeves| Slim Fit |Breathable Fabric,999,3.9 out of 5 stars,"1,926 ratings",Yes,https://www.amazon.in/Van-Heusen-Mens-Shirt-VHSFRSLB304326_Medium/dp/B0B5YCHTYN/ref=sr_1_56?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-56#customerReviews,"['38', '39', '40', '42', '44', '46']"
Van Heusen Men's Cotton Solid Slim Fit Shirt,999,3.8 out of 5 stars,371 ratings,Yes,https://www.amazon.in/Van-Heusen-Mens-Shirt-VHSFRSLBH77427_Maroon/dp/B0B5YFSWNH/ref=sr_1_58?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-58#customerReviews,"['38', '39', '40', '42', '44', '46']"
Allen Solly Men's 100% Cotton Straight Fit Shirt,"1,079",4.8 out of 5 stars,5 ratings,No,https://www.amazon.in/Allen-Solly-Straight-Shirt-ASSFQSPF705256_Olive/dp/B0B4PGNTY5/ref=sr_1_59?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-59#customerReviews,"['38', '39', '40', '42', '44']"
Van Heusen Men's 100% Cotton Slim Fit Checkered Solid Shirt,"1,000",4.0 out of 5 stars,836 ratings,No,https://www.amazon.in/Van-Heusen-Mens-Shirt-VHSFRSLBI89288_Teal/dp/B0B5YCGZD2/ref=sr_1_60?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-60#customerReviews,"['38', '39', '40', '42', '44', '46']"
Allen Solly Men's Regular Fit Solid Half Sleeve Linen Casual Shirt,"1,393",3.7 out of 5 stars,5 ratings,No,https://www.amazon.in/Allen-Solly-Mens-Shirt-ASSHQSPPE82025_Beige/dp/B0DXV514BC/ref=sr_1_61?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-61#customerReviews,"['38', '39', '40', '42', '44', '48']"
Raymond Men's Pure Cotton Solid Pattern Slim Fit Semi Cutaway Collar Full Sleeve Formal Shirt,799,4.0 out of 5 stars,52 ratings,No,https://www.amazon.in/Raymond-Mens-Slim-Shirt-RMSX12120-G5_Medium/dp/B0CD5NBSW2/ref=sr_1_62?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-62#customerReviews,"['39', '40', '42', '44', '46']"
Louis Philippe Men's Over Dyed Solid Premium Slim fit Casual Shirt with Washed Look & Soft Hand Feel,"1,139",3.8 out of 5 stars,240 ratings,Yes,https://www.amazon.in/Louis-Philippe-Mens-Shirt-LRSFNSLP141276_Olive/dp/B0D5HRHVTV/ref=sr_1_63?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-63#customerReviews,"['39', '40', '42', '44', '46', '48']"
Majestic Man Men Comfort Slim Fit Opaque Checked Cotton Casual Shirt,499,4.1 out of 5 stars,96 ratings,No,https://www.amazon.in/Majestic-Man-Comfort-Checked-X-Large/dp/B0D8ZLSMWK/ref=sr_1_64?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-64#customerReviews,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL']"
U.S. Polo Assn Men's Cotton Tailored Fit. Oxford Stretch Spread Collar Casual Shirt,"2,499",3.5 out of 5 stars,38 ratings,No,https://www.amazon.in/U-S-POLO-ASSN-Regular-USSHTC0010_White/dp/B09H2WC4RS/ref=sr_1_65?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-65#customerReviews,"['S', 'M', 'L', 'XL', '2XL', '3XL', '4XL', '5XL']"
IndoPrimo Casual Shirt for Men || Shirt for Men || Men Poly Cotton Stylish Shirt || Men Printed Shirt || Men Shirt Half Sleeve - Prime,439,3.8 out of 5 stars,148 ratings,No,https://www.amazon.in/IndoPrimo-Casual-Cotton-Stylish-Printed/dp/B0DG89BC2V/ref=sr_1_66?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-66#customerReviews,"['M', 'L', 'XL', '2XL']"
Peter England Men's Everyday Ditsy Print Slim Fit Full Sleeve Casual Shirt | 100% Cotton,899,4.1 out of 5 stars,383 ratings,Yes,https://www.amazon.in/Peter-England-Mens-Shirt-PCSFSSLPD98867_Light/dp/B0C27TT51H/ref=sr_1_67?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-67#customerReviews,"['36', '38', '39', '40', '42', '44', '46', '48']"
Louis Philippe Men's Easy to Care Cotton Slim fit Striped Casual Shirt with Natural Stretch,"1,344.",3.3 out of 5 stars,3 ratings,No,https://www.amazon.in/Louis-Philippe-Mens-Shirt-LYSFCSLBV77793_White/dp/B0DXL3CQ73/ref=sr_1_68?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-68#customerReviews,"['39', '40', '42', '44']"
GHPC Cotton Linen Plain Solid Full Sleeves Regular Fit Formal Shirt for Men,719,3.9 out of 5 stars,630 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDMzNzQzNDc2NDg1Njc1OjE3NTA3NzQwNzY6c3BfbXRmOjIwMDUxNDk1NDcyMzk4OjowOjo&url=%2FGHPC-Arihant-Sleeves-Regular-FSF204319_42%2Fdp%2FB09B597T2B%2Fref%3Dsr_1_69_sspa%3Fdib%3DeyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750774075%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=ZAZ#customerReviews,"['38', '40', '42', '44', '46']"
Park Avenue Men's Pure Cotton Structure Pattern Slim Fit Semi Cutaway Collar Full Sleeve Formal Shirt,944,4.0 out of 5 stars,189 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDMzNzQzNDc2NDg1Njc1OjE3NTA3NzQwNzY6c3BfbXRmOjMwMDU3MTg3MjEzMTkzMjo6MDo6&url=%2FPark-Avenue-Structure-Shirt-PMSX17126-B4_Medium%2Fdp%2FB0C7J8MBY3%2Fref%3Dsr_1_70_sspa%3Fdib%3DeyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750774075%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=ZAZ#customerReviews,"['39', '40', '42', '44', '46']"
Arrow Men's Solid Full Sleeve Slim Fit Cotton Cutaway Collar on Formal Shirt,"1,079",3.0 out of 5 stars,7 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDMzNzQzNDc2NDg1Njc1OjE3NTA3NzQwNzY6c3BfbXRmOjMwMDA0Njk4MTMxNjMzMjo6MDo6&url=%2FArrow-Mens-Slim-Shirt-ARADOSH1313_Maroon%2Fdp%2FB0C24DVKJG%2Fref%3Dsr_1_71_sspa%3Fdib%3DeyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750774075%26sr%3D8-71-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=ZAZ#customerReviews,"['39', '40', '42']"
Arrow Men's Solid Full Sleeve Slim Fit Cutaway Collar Cotton Formal Shirt,"1,375",4.1 out of 5 stars,110 ratings,No,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDMzNzQzNDc2NDg1Njc1OjE3NTA3NzQwNzY6c3BfbXRmOjMwMDE2OTI0MDkwNjMzMjo6MDo6&url=%2FArrow-Mens-Shirt-ARADOSH1450_Dark-Green%2Fdp%2FB0C24H4FPW%2Fref%3Dsr_1_72_sspa%3Fdib%3DeyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4%26dib_tag%3Dse%26keywords%3DShirts%26qid%3D1750774075%26sr%3D8-72-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&cr=ZAZ#customerReviews,"['38', '39', '40', '42', '44', '46']"
Arrow Men's Solid Full Sleeve Slim Fit Cutaway Collar Satin Formal Shirt,"1,309",4.0 out of 5 stars,376 ratings,No,https://www.amazon.in/Arrow-Maroon-Formal-Shirt-ARCBOSH0018_40/dp/B0C1SWLXTK/ref=sr_1_73?dib=eyJ2IjoiMSJ9.XWh5-PgJkiU8lgZIQsBp4QXXH0CItyKifW0h8DWr3_bXBwndUMwNtWNDqezeQTojw5ReNdT1wtyLDcsnMjyhKUtSVmr0NhzhnVOKu8PLGaDet5Ecn57VUplvkcRt_eOxSOZLI-_jvtdV6VMRLvQOPG6xzp-RDAsYzjCpec2rPTncus6DHH4l0EpNOdzAfV75R_q7kKfU-HMBTnJ_Sqo7VS1OjG8rwKA_OpNts6wGNLJdSZbGoz567ZKf7IkC3_pVyPY5pHfWxXUAIR-kphUHFlGnlrR1Tc7Y0vGBMixHIyo.eQyv7WDP1VqpPKyfv2DTj3Q04S9R4i88M0gZnKkl4y4&dib_tag=se&keywords=Shirts&qid=1750774075&sr=8-73#customerReviews,"['38', '39', '40', '42', '44', '46']"
